Class,Patterns,cg-na,cg-npm
io.questdb.log.Logger,Decorator,52,162
io.questdb.std.IntList,(Object)Adapter,64,480
io.questdb.std.IntList,Proxy,64,480
io.questdb.griffin.engine.table.BwdTableReaderPageFrameCursor,State,146,63
io.questdb.griffin.engine.table.BwdTableReaderPageFrameCursor,(Object)Adapter,146,63
io.questdb.griffin.engine.table.BwdTableReaderPageFrameCursor,Decorator,146,63
io.questdb.griffin.engine.table.FwdTableReaderPageFrameCursor,State,146,63
io.questdb.griffin.engine.table.FwdTableReaderPageFrameCursor,(Object)Adapter,146,63
io.questdb.griffin.engine.table.FwdTableReaderPageFrameCursor,Decorator,146,63
io.questdb.griffin.UpdateOperatorImpl,(Object)Adapter,84,7
io.questdb.griffin.UpdateOperatorImpl,State,84,7
io.questdb.griffin.DropIndexOperator,(Object)Adapter,24,1
io.questdb.griffin.DropIndexOperator,State,24,1
io.questdb.cutlass.text.CopyContext,(Object)Adapter,5,5
io.questdb.cutlass.text.CopyRequestTask,(Object)Adapter,10,12
io.questdb.cairo.wal.ApplyWal2TableJob,(Object)Adapter,136,10
io.questdb.cairo.wal.ApplyWal2TableJob,Template Method,136,10
io.questdb.cairo.wal.ApplyWal2TableJob,State,136,10
io.questdb.std.IntLongHashMap,(Object)Adapter,4,8
io.questdb.std.IntLongHashMap,Template Method,4,8
io.questdb.griffin.PurgingOperator,(Object)Adapter,28,10
io.questdb.griffin.PurgingOperator,State,28,10
io.questdb.griffin.engine.functions.bind.StrBindVariable,(Object)Adapter,3,17
io.questdb.cairo.sql.VirtualRecord,(Object)Adapter,12,140
io.questdb.cairo.sql.VirtualRecord,Decorator,12,140
io.questdb.std.ObjHashSet,(Object)Adapter,8,11
io.questdb.cairo.map.CompactMap,(Object)Adapter,75,35
io.questdb.cairo.map.FastMap,(Object)Adapter,61,77
io.questdb.cairo.map.FastMap,Template Method,61,77
io.questdb.cairo.sql.async.PageFrameSequence,(Object)Adapter,145,118
io.questdb.cairo.sql.async.PageFrameSequence,State,145,118
io.questdb.cairo.wal.WalReader,(Object)Adapter,42,39
io.questdb.cairo.wal.WalReader,State,42,39
io.questdb.griffin.engine.table.FilterOnValuesRecordCursorFactory,(Object)Adapter,48,16
io.questdb.griffin.engine.table.FilterOnValuesRecordCursorFactory,Template Method,48,16
io.questdb.cutlass.line.udp.CharSequenceCache,(Object)Adapter,0,2
io.questdb.cutlass.line.udp.CharSequenceCache,State,0,2
io.questdb.cutlass.line.udp.LineUdpParserImpl,(Object)Adapter,651,95
io.questdb.cutlass.line.udp.LineUdpParserImpl,State,651,95
io.questdb.cairo.ptt.IsoDatePartitionFormat,(Object)Adapter,4,4
io.questdb.cairo.ptt.IsoDatePartitionFormat,Decorator,4,4
io.questdb.cairo.PartitionBy,State,28,13
io.questdb.cairo.PartitionBy,(Object)Adapter,28,13
io.questdb.cairo.PartitionBy,Decorator,28,13
io.questdb.cairo.O3PartitionPurgeJob,(Object)Adapter,35,5
io.questdb.cairo.O3PartitionPurgeJob,Template Method,35,5
io.questdb.cairo.O3PartitionPurgeJob,State,35,5
io.questdb.log.TemplateParser,(Object)Adapter,9,10
io.questdb.log.LogRollingFileWriter,(Object)Adapter,328,82
io.questdb.log.LogRollingFileWriter,Template Method,328,82
io.questdb.log.LogRollingFileWriter,State,328,82
io.questdb.log.HttpLogRecordSink,(Object)Adapter,8,14
io.questdb.log.LogAlertSocketWriter,(Object)Adapter,192,115
io.questdb.log.LogAlertSocketWriter,Template Method,192,115
io.questdb.log.LogAlertSocketWriter,State,192,115
io.questdb.std.str.Path,(Object)Adapter,45,200
io.questdb.cairo.sql.PageAddressCacheRecord,(Object)Adapter,30,90
io.questdb.cairo.sql.PageAddressCacheRecord,State,30,90
io.questdb.cairo.TableReaderRecord,(Object)Adapter,3,33
io.questdb.cairo.TableReaderSelectedColumnRecord,(Object)Adapter,8,62
io.questdb.cairo.wal.WalDataRecord,(Object)Adapter,2,33
io.questdb.network.IOContextFactoryImpl,(Object)Adapter,2,3
io.questdb.network.Epoll,(Object)Adapter,14,11
io.questdb.network.Epoll,State,14,11
io.questdb.network.IODispatcherLinux,(Object)Adapter,12,2
io.questdb.network.IODispatcherLinux,Template Method,12,2
io.questdb.network.Kqueue,(Object)Adapter,18,25
io.questdb.network.Kqueue,State,18,25
io.questdb.network.IODispatcherOsx,(Object)Adapter,14,2
io.questdb.network.IODispatcherOsx,Template Method,14,2
io.questdb.cairo.RebuildColumnBase,(Object)Adapter,50,45
io.questdb.cairo.RebuildColumnBase,Template Method,50,45
io.questdb.cairo.RebuildColumnBase,Bridge,50,45
io.questdb.griffin.SqlCompiler,(Object)Adapter,133,63
io.questdb.griffin.SqlCompiler,Proxy,133,63
io.questdb.griffin.SqlCompiler,State,133,63
io.questdb.std.DirectLongList,(Object)Adapter,24,60
io.questdb.std.DirectLongList,State,24,60
io.questdb.cairo.map.Map,(Object)Adapter,0,217
io.questdb.cairo.map.Map,State,0,217
io.questdb.griffin.engine.table.LatestByAllSymbolsFilteredRecordCursor,(Object)Adapter,35,20
io.questdb.griffin.engine.table.LatestByAllSymbolsFilteredRecordCursor,Template Method,35,20
io.questdb.griffin.engine.table.LatestByAllSymbolsFilteredRecordCursor,State,35,20
io.questdb.griffin.engine.table.LatestByAllFilteredRecordCursor,(Object)Adapter,15,14
io.questdb.griffin.engine.table.LatestByAllFilteredRecordCursor,Template Method,15,14
io.questdb.griffin.engine.table.LatestByAllFilteredRecordCursor,State,15,14
io.questdb.griffin.engine.table.LatestByAllRecordCursor,(Object)Adapter,6,8
io.questdb.griffin.engine.table.LatestByAllRecordCursor,Template Method,6,8
io.questdb.griffin.engine.table.LatestByAllRecordCursor,State,6,8
io.questdb.cairo.vm.api.MemoryARW,(Object)Adapter,0,4
io.questdb.griffin.engine.join.LongChain,(Object)Adapter,2,4
io.questdb.cairo.vm.MemorySRImpl,(Object)Adapter,21,17
io.questdb.cairo.vm.MemorySRImpl,State,21,17
io.questdb.cairo.SymbolColumnIndexer,(Object)Adapter,18,40
io.questdb.cairo.SymbolColumnIndexer,Proxy,18,40
io.questdb.cutlass.text.CsvFileIndexer,(Object)Adapter,288,51
io.questdb.cutlass.text.CsvFileIndexer,State,288,51
io.questdb.std.FilesFacade,(Object)Adapter,36,2412
io.questdb.std.FilesFacade,State,36,2412
io.questdb.cairo.TableToken,(Object)Adapter,20,35
io.questdb.std.IntHashSet,(Object)Adapter,4,28
io.questdb.std.IntHashSet,Template Method,4,28
io.questdb.std.LowerCaseCharSequenceObjHashMap,(Object)Adapter,3,36
io.questdb.std.LowerCaseCharSequenceObjHashMap,Template Method,3,36
io.questdb.griffin.engine.ops.AlterOperation,(Object)Adapter,137,75
io.questdb.griffin.engine.ops.AlterOperation,State,137,75
io.questdb.log.LogAlertSocket,(Object)Adapter,78,39
io.questdb.log.LogAlertSocket,State,78,39
io.questdb.test.cairo.TableModel,(Object)Adapter,0,0
io.questdb.test.cairo.TableModel,State,0,0
io.questdb.cairo.vm.api.MemoryMR,(Object)Adapter,0,3
io.questdb.cairo.IndexBuilder,(Object)Adapter,20,9
io.questdb.cairo.IndexBuilder,Template Method,20,9
io.questdb.cairo.IndexBuilder,Proxy,20,9
io.questdb.cairo.IndexBuilder,State,20,9
io.questdb.mp.SCSequence,(Object)Adapter,0,35
io.questdb.log.LogConsoleWriter,(Object)Adapter,10,5
io.questdb.log.LogConsoleWriter,Template Method,10,5
io.questdb.log.LogFileWriter,(Object)Adapter,26,15
io.questdb.log.LogFileWriter,Template Method,26,15
io.questdb.mp.Sequence,(Object)Adapter,0,56
io.questdb.mp.Sequence,State,0,56
io.questdb.mp.Sequence,Bridge,0,56
io.questdb.mp.AbstractQueueConsumerJob,(Object)Adapter,6,0
io.questdb.mp.AbstractQueueConsumerJob,Template Method,6,0
io.questdb.mp.AbstractQueueConsumerJob,Bridge,6,0
io.questdb.log.Log,State,0,2516
io.questdb.log.Log,(Object)Adapter,0,2516
io.questdb.log.Log,Decorator,0,2516
io.questdb.log.Log,Bridge,0,2516
io.questdb.cutlass.text.TextMetadataParser,(Object)Adapter,64,8
io.questdb.cutlass.text.TextMetadataParser,State,64,8
io.questdb.cutlass.http.HttpConnectionContext,(Object)Adapter,120,108
io.questdb.cutlass.http.HttpConnectionContext,State,120,108
io.questdb.cairo.RecoverVarIndex,(Object)Adapter,3,0
io.questdb.cairo.RecoverVarIndex,Template Method,3,0
io.questdb.cairo.RecoverVarIndex,State,3,0
io.questdb.test.log.LogAlertSocketTest,(Object)Adapter,0,0
io.questdb.cairo.CairoConfiguration,State,180,6948
io.questdb.cairo.CairoConfiguration,(Object)Adapter,180,6948
io.questdb.cairo.CairoConfiguration,Decorator,180,6948
io.questdb.cairo.CairoConfiguration,Bridge,180,6948
io.questdb.std.Rnd,(Object)Adapter,180,840
io.questdb.griffin.engine.functions.rnd.RndStrFunction,(Object)Adapter,4,3
io.questdb.griffin.engine.table.HeapRowCursorFactory,(Object)Adapter,8,8
io.questdb.griffin.engine.table.SequentialRowCursorFactory,(Object)Adapter,16,14
io.questdb.griffin.engine.table.SequentialRowCursorFactory,Decorator,16,14
io.questdb.griffin.engine.table.AbstractTreeSetRecordCursorFactory,(Object)Adapter,6,0
io.questdb.griffin.engine.table.AbstractTreeSetRecordCursorFactory,Template Method,6,0
io.questdb.griffin.engine.table.AbstractTreeSetRecordCursorFactory,Bridge,6,0
io.questdb.griffin.engine.table.DataFrameRecordCursorFactory,(Object)Adapter,48,40
io.questdb.griffin.engine.table.DataFrameRecordCursorFactory,Template Method,48,40
io.questdb.griffin.engine.table.DataFrameRecordCursorFactory,State,48,40
io.questdb.griffin.engine.table.LatestByValueFilteredRecordCursorFactory,(Object)Adapter,6,6
io.questdb.griffin.engine.table.LatestByValueFilteredRecordCursorFactory,Template Method,6,6
io.questdb.griffin.engine.table.LatestByValueFilteredRecordCursorFactory,State,6,6
io.questdb.griffin.engine.table.DataFrameRecordCursorImpl,(Object)Adapter,25,37
io.questdb.griffin.engine.table.DataFrameRecordCursorImpl,State,25,37
io.questdb.griffin.engine.table.FilterOnExcludedValuesRecordCursorFactory,(Object)Adapter,54,15
io.questdb.griffin.engine.table.FilterOnExcludedValuesRecordCursorFactory,Template Method,54,15
io.questdb.griffin.engine.table.SortedSymbolIndexRecordCursorFactory,(Object)Adapter,2,6
io.questdb.griffin.engine.table.SortedSymbolIndexRecordCursorFactory,Template Method,2,6
io.questdb.griffin.engine.table.LatestByValueIndexedFilteredRecordCursor,(Object)Adapter,21,15
io.questdb.griffin.engine.table.LatestByValueIndexedFilteredRecordCursor,State,21,15
io.questdb.griffin.engine.table.LatestByValueIndexedFilteredRecordCursorFactory,(Object)Adapter,4,4
io.questdb.griffin.engine.table.LatestByValueIndexedFilteredRecordCursorFactory,Template Method,4,4
io.questdb.griffin.engine.table.LatestByValueListRecordCursor,(Object)Adapter,39,21
io.questdb.griffin.engine.table.LatestByValueListRecordCursor,State,39,21
io.questdb.griffin.engine.table.LatestByDeferredListValuesFilteredRecordCursorFactory,(Object)Adapter,10,4
io.questdb.griffin.engine.table.LatestByDeferredListValuesFilteredRecordCursorFactory,Template Method,10,4
io.questdb.TelemetryJob,(Object)Adapter,12,4
io.questdb.TelemetryJob,Template Method,12,4
io.questdb.TelemetryJob,State,12,4
io.questdb.cairo.ColumnPurgeJob,(Object)Adapter,130,15
io.questdb.cairo.ColumnPurgeJob,Template Method,130,15
io.questdb.cairo.ColumnPurgeJob,State,130,15
io.questdb.cairo.wal.WalPurgeJob,(Object)Adapter,133,20
io.questdb.cairo.wal.WalPurgeJob,Template Method,133,20
io.questdb.cairo.wal.WalPurgeJob,State,133,20
io.questdb.std.ConcurrentHashMap,(Object)Adapter,186,155
io.questdb.std.ConcurrentHashMap,Template Method,186,155
io.questdb.cairo.pool.AbstractMultiTenantPool,(Object)Adapter,60,26
io.questdb.cairo.pool.AbstractMultiTenantPool,Template Method,60,26
io.questdb.cairo.pool.AbstractMultiTenantPool,Bridge,60,26
io.questdb.cairo.pool.WriterPool,(Object)Adapter,84,43
io.questdb.cairo.pool.WriterPool,Template Method,84,43
io.questdb.cairo.pool.WriterPool,State,84,43
io.questdb.griffin.SqlExecutionContext,(Object)Adapter,0,344
io.questdb.griffin.SqlExecutionContext,State,0,344
io.questdb.griffin.SqlExecutionContext,Bridge,0,344
io.questdb.std.IntStack,(Object)Adapter,7,9
io.questdb.griffin.SqlExecutionContextImpl,(Object)Adapter,100,171
io.questdb.griffin.SqlExecutionContextImpl,State,100,171
io.questdb.griffin.engine.analytic.AnalyticContextImpl,(Object)Adapter,6,8
io.questdb.cairo.CairoEngine,(Object)Adapter,237,819
io.questdb.cairo.CairoEngine,Template Method,237,819
io.questdb.cairo.CairoEngine,Proxy,237,819
io.questdb.cairo.CairoEngine,State,237,819
io.questdb.cairo.wal.CheckWalTransactionsJob,(Object)Adapter,30,7
io.questdb.cairo.wal.CheckWalTransactionsJob,Template Method,30,7
io.questdb.cairo.wal.CheckWalTransactionsJob,State,30,7
io.questdb.cairo.pool.WalWriterPool,(Object)Adapter,2,0
io.questdb.cairo.pool.WalWriterPool,Template Method,2,0
io.questdb.cairo.wal.WalWriterMetadata,(Object)Adapter,7,13
io.questdb.griffin.engine.table.AbstractDataFrameRecordCursor,(Object)Adapter,16,28
io.questdb.griffin.engine.table.AbstractDataFrameRecordCursor,Decorator,16,28
io.questdb.griffin.engine.table.AbstractDataFrameRecordCursor,Bridge,16,28
io.questdb.test.griffin.engine.orderby.LimitedSizeLongTreeChainTest,(Object)Adapter,0,0
io.questdb.cairo.AbstractTableNameRegistry,(Object)Adapter,6,8
io.questdb.cairo.TableNameRegistryFileStore,(Object)Adapter,30,18
io.questdb.cairo.TableNameRegistryFileStore,State,30,18
io.questdb.MessageBus,(Object)Adapter,0,480
io.questdb.MessageBus,State,0,480
io.questdb.cairo.sql.async.PageFrameReduceJob,(Object)Adapter,18,9
io.questdb.cairo.sql.async.PageFrameReduceJob,State,18,9
io.questdb.test.cutlass.text.SqlExecutionContextStub,(Object)Adapter,0,0
io.questdb.cairo.AbstractFullDataFrameCursor,(Object)Adapter,4,4
io.questdb.cairo.AbstractIntervalDataFrameCursor,(Object)Adapter,36,17
io.questdb.cairo.AbstractIntervalDataFrameCursor,Bridge,36,17
io.questdb.std.ObjStack,(Object)Adapter,6,8
io.questdb.griffin.BasePlanSink,(Object)Adapter,16,28
io.questdb.cutlass.line.tcp.TableStructureAdapter,(Object)Adapter,18,17
io.questdb.cutlass.line.tcp.TableStructureAdapter,State,18,17
io.questdb.cairo.BitmapIndexFwdReader,(Object)Adapter,28,11
io.questdb.cairo.BitmapIndexFwdReader,Decorator,28,11
io.questdb.std.IntLongPriorityQueue,(Object)Adapter,3,7
io.questdb.griffin.engine.table.HeapRowCursor,(Object)Adapter,12,15
io.questdb.griffin.engine.table.HeapRowCursor,Decorator,12,15
io.questdb.griffin.engine.table.LatestByValueIndexedRowCursor,(Object)Adapter,5,10
io.questdb.griffin.engine.table.LatestByValueIndexedRowCursor,Decorator,5,10
io.questdb.griffin.engine.table.LatestByValueDeferredIndexedRowCursorFactory,(Object)Adapter,10,8
io.questdb.griffin.engine.table.LatestByValueDeferredIndexedRowCursorFactory,State,10,8
io.questdb.griffin.engine.table.LatestByValueIndexedRowCursorFactory,(Object)Adapter,4,3
io.questdb.griffin.engine.table.DataFrameBwdRowCursor,(Object)Adapter,8,12
io.questdb.griffin.engine.table.DataFrameBwdRowCursor,Decorator,8,12
io.questdb.griffin.engine.table.BwdDataFrameRowCursorFactory,(Object)Adapter,1,2
io.questdb.griffin.engine.table.DataFrameRowCursor,(Object)Adapter,8,12
io.questdb.griffin.engine.table.DataFrameRowCursor,Decorator,8,12
io.questdb.griffin.engine.table.DataFrameRowCursorFactory,(Object)Adapter,1,2
io.questdb.griffin.engine.table.SortedSymbolIndexRowCursorFactory,State,23,11
io.questdb.griffin.engine.table.SortedSymbolIndexRowCursorFactory,(Object)Adapter,23,11
io.questdb.griffin.engine.table.SortedSymbolIndexRowCursorFactory,Decorator,23,11
io.questdb.griffin.engine.table.SelectedRecordCursorFactory,(Object)Adapter,16,35
io.questdb.griffin.engine.table.SelectedRecordCursorFactory,Decorator,16,35
io.questdb.cutlass.http.processors.TextImportProcessor,(Object)Adapter,69,20
io.questdb.cutlass.http.processors.TextImportProcessor,State,69,20
io.questdb.cairo.vm.api.MemoryMARW,(Object)Adapter,0,4
io.questdb.cairo.vm.api.MemoryMARW,State,0,4
io.questdb.cairo.SymbolMapWriter,(Object)Adapter,84,79
io.questdb.cairo.SymbolMapWriter,State,84,79
io.questdb.griffin.engine.table.LatestByValuesFilteredRecordCursor,(Object)Adapter,18,9
io.questdb.griffin.engine.table.LatestByValuesFilteredRecordCursor,Template Method,18,9
io.questdb.griffin.engine.table.LatestByValuesFilteredRecordCursor,State,18,9
io.questdb.network.NetworkFacade,(Object)Adapter,0,672
io.questdb.network.NetworkFacade,State,0,672
io.questdb.network.NetworkFacade,Bridge,0,672
io.questdb.cutlass.line.tcp.PlainTcpLineChannel,State,16,8
io.questdb.cutlass.line.tcp.PlainTcpLineChannel,(Object)Adapter,16,8
io.questdb.cutlass.line.tcp.PlainTcpLineChannel,Decorator,16,8
io.questdb.cutlass.line.udp.UdpLineChannel,State,20,12
io.questdb.cutlass.line.udp.UdpLineChannel,(Object)Adapter,20,12
io.questdb.cutlass.line.udp.UdpLineChannel,Decorator,20,12
io.questdb.cairo.wal.seq.SequencerMetadata,(Object)Adapter,8,17
io.questdb.cairo.wal.seq.TableSequencerImpl,(Object)Adapter,170,185
io.questdb.cairo.wal.seq.TableSequencerImpl,State,170,185
io.questdb.mp.MCSequence,(Object)Adapter,0,2
io.questdb.mp.MPSequence,(Object)Adapter,1,1
io.questdb.cairo.TableConverter,(Object)Adapter,7,5
io.questdb.cairo.TableConverter,State,7,5
io.questdb.std.CharSequenceObjHashMap,(Object)Adapter,8,44
io.questdb.std.CharSequenceObjHashMap,Template Method,8,44
io.questdb.cutlass.text.CairoTextWriter,(Object)Adapter,114,80
io.questdb.cutlass.text.CairoTextWriter,Proxy,114,80
io.questdb.cutlass.text.CairoTextWriter,State,114,80
io.questdb.mp.FanOut,(Object)Adapter,10,14
io.questdb.mp.FanOut,Decorator,10,14
io.questdb.cairo.vm.api.MemoryCMARW,(Object)Adapter,0,0
io.questdb.cairo.IDGenerator,(Object)Adapter,10,7
io.questdb.cairo.IDGenerator,State,10,7
io.questdb.cairo.wal.seq.TableTransactionLog,(Object)Adapter,66,31
io.questdb.cairo.wal.seq.TableTransactionLog,State,66,31
io.questdb.cairo.map.CompactMapValue,(Object)Adapter,12,53
io.questdb.test.fuzz.FuzzInsertOperation,(Object)Adapter,0,0
io.questdb.std.CharSequenceIntHashMap,(Object)Adapter,8,24
io.questdb.std.CharSequenceIntHashMap,Template Method,8,24
io.questdb.cairo.BitmapIndexWriter,State,90,101
io.questdb.cairo.BitmapIndexWriter,(Object)Adapter,90,101
io.questdb.cairo.BitmapIndexWriter,Proxy,90,101
io.questdb.cairo.BitmapIndexWriter,Decorator,90,101
io.questdb.cairo.frm.file.ContiguousFileFixFrameColumn,(Object)Adapter,40,44
io.questdb.cairo.frm.file.ContiguousFileFixFrameColumn,State,40,44
io.questdb.cairo.frm.file.ContiguousFileVarFrameColumn,(Object)Adapter,48,44
io.questdb.cairo.frm.file.ContiguousFileVarFrameColumn,State,48,44
io.questdb.griffin.engine.ops.OperationFutureImpl,(Object)Adapter,60,29
io.questdb.griffin.engine.ops.OperationFutureImpl,State,60,29
io.questdb.cairo.vm.api.MemoryCMR,(Object)Adapter,0,0
io.questdb.Metrics,(Object)Adapter,48,34
io.questdb.Metrics,Proxy,48,34
io.questdb.test.cutlass.http.MetricsIODispatcherTest,(Object)Adapter,0,0
io.questdb.test.cutlass.http.MetricsIODispatcherTest,State,0,0
io.questdb.cairo.ColumnVersionReader,(Object)Adapter,57,52
io.questdb.cairo.ColumnVersionReader,State,57,52
io.questdb.cutlass.line.tcp.SymbolCache,(Object)Adapter,50,21
io.questdb.cutlass.line.tcp.SymbolCache,State,50,21
io.questdb.std.ByteCharSequenceIntHashMap,(Object)Adapter,11,15
io.questdb.griffin.engine.RecordComparator,(Object)Adapter,0,10
io.questdb.griffin.engine.RecordComparator,State,0,10
io.questdb.cairo.vm.api.MemoryMAR,(Object)Adapter,0,2
io.questdb.cutlass.line.tcp.LineTcpMeasurementScheduler,(Object)Adapter,126,27
io.questdb.cutlass.line.tcp.LineTcpMeasurementScheduler,State,126,27
io.questdb.cutlass.line.tcp.LineTcpNetworkIOJob,(Object)Adapter,44,28
io.questdb.cutlass.line.tcp.LineTcpNetworkIOJob,State,44,28
io.questdb.test.cutlass.line.tcp.BaseLineTcpContextTest,(Object)Adapter,0,0
io.questdb.test.cutlass.line.tcp.BaseLineTcpContextTest,Bridge,0,0
io.questdb.metrics.VirtualLongGauge,(Object)Adapter,4,12
io.questdb.metrics.VirtualLongGauge,State,4,12
io.questdb.cairo.frm.file.ContiguousFileColumnPool,(Object)Adapter,1,3
io.questdb.cairo.AbstractIndexReader,(Object)Adapter,55,43
io.questdb.cairo.AbstractIndexReader,Bridge,55,43
io.questdb.client.Sender,(Object)Adapter,0,24
io.questdb.client.Sender,State,0,24
io.questdb.test.cutlass.line.interop.TestInterop,(Object)Adapter,0,0
io.questdb.test.cutlass.line.interop.TestInterop,State,0,0
io.questdb.griffin.CompiledQueryImpl,(Object)Adapter,84,228
io.questdb.griffin.CompiledQueryImpl,Template Method,84,228
io.questdb.griffin.CompiledQueryImpl,State,84,228
io.questdb.griffin.engine.ops.UpdateOperation,(Object)Adapter,18,24
io.questdb.griffin.engine.ops.UpdateOperation,State,18,24
io.questdb.test.griffin.RpnBuilder,(Object)Adapter,0,0
io.questdb.cairo.map.CompactMapRecord,(Object)Adapter,6,24
io.questdb.cairo.map.MapRecord,(Object)Adapter,0,4
io.questdb.cairo.map.MapRecord,State,0,4
io.questdb.cairo.map.FastMapRecord,(Object)Adapter,34,56
io.questdb.cairo.map.FastMapRecord,State,34,56
io.questdb.griffin.engine.table.SymbolIndexFilteredRowCursor,State,56,24
io.questdb.griffin.engine.table.SymbolIndexFilteredRowCursor,(Object)Adapter,56,24
io.questdb.griffin.engine.table.SymbolIndexFilteredRowCursor,Decorator,56,24
io.questdb.griffin.engine.table.SymbolIndexFilteredRowCursorFactory,(Object)Adapter,2,6
io.questdb.std.IOURingImpl,(Object)Adapter,32,10
io.questdb.std.IOURingImpl,State,32,10
io.questdb.griffin.engine.ops.InsertOperationImpl,(Object)Adapter,21,17
io.questdb.griffin.engine.ops.InsertOperationImpl,State,21,17
io.questdb.cutlass.line.tcp.auth.EllipticCurveAuthenticator,(Object)Adapter,78,23
io.questdb.cutlass.line.tcp.auth.EllipticCurveAuthenticator,State,78,23
io.questdb.std.datetime.microtime.MicrosecondClock,(Object)Adapter,0,26
io.questdb.std.datetime.microtime.MicrosecondClock,State,0,26
io.questdb.std.datetime.microtime.MicrosecondClock,Bridge,0,26
io.questdb.cutlass.http.HttpResponseSink,(Object)Adapter,54,26
io.questdb.cutlass.http.HttpResponseSink,State,54,26
io.questdb.std.datetime.millitime.MillisecondClock,(Object)Adapter,0,19
io.questdb.std.datetime.millitime.MillisecondClock,State,0,19
io.questdb.std.datetime.millitime.MillisecondClock,Bridge,0,19
io.questdb.cairo.frm.file.RecycleBin,(Object)Adapter,0,12
io.questdb.cairo.frm.file.RecycleBin,State,0,12
io.questdb.cairo.frm.file.PartitionFrame,(Object)Adapter,63,68
io.questdb.cairo.frm.file.PartitionFrame,State,63,68
io.questdb.cairo.RecordSink,(Object)Adapter,0,8
io.questdb.cairo.RecordSink,State,0,8
io.questdb.cairo.wal.WalEventCursor,(Object)Adapter,9,7
io.questdb.cairo.wal.SymbolMapDiffImpl,(Object)Adapter,8,4
io.questdb.cairo.sql.RecordMetadata,(Object)Adapter,10,200
io.questdb.cairo.sql.RecordMetadata,State,10,200
io.questdb.network.EpollFacade,(Object)Adapter,0,24
io.questdb.network.EpollFacade,State,0,24
io.questdb.network.EventFdSuspendEvent,(Object)Adapter,6,6
io.questdb.network.EventFdSuspendEvent,Template Method,6,6
io.questdb.network.EventFdSuspendEvent,State,6,6
io.questdb.cairo.ConcurrentBitmapIndexFwdReader,(Object)Adapter,26,8
io.questdb.cairo.ConcurrentBitmapIndexFwdReader,Decorator,26,8
io.questdb.test.cutlass.pgwire.PGQuerySuspendabilityTest,(Object)Adapter,0,0
io.questdb.network.KqueueFacade,(Object)Adapter,0,18
io.questdb.network.KqueueFacade,State,0,18
io.questdb.network.PipeSuspendEvent,(Object)Adapter,9,6
io.questdb.network.PipeSuspendEvent,Template Method,9,6
io.questdb.network.PipeSuspendEvent,State,9,6
io.questdb.test.cairo.pool.ReaderPoolTest,(Object)Adapter,0,0
io.questdb.cairo.vm.MemoryFCRImpl,(Object)Adapter,0,3
io.questdb.cutlass.line.tcp.StaticPublicKeyRepo,(Object)Adapter,2,0
io.questdb.std.CharSequenceHashSet,(Object)Adapter,6,34
io.questdb.std.CharSequenceHashSet,Template Method,6,34
io.questdb.metrics.GCMetrics,(Object)Adapter,4,1
io.questdb.metrics.GCMetrics,Proxy,4,1
io.questdb.griffin.engine.ops.OperationDispatcher,(Object)Adapter,8,1
io.questdb.griffin.engine.ops.OperationDispatcher,Template Method,8,1
io.questdb.cutlass.pgwire.ClearTextPgWireAuthenticator,(Object)Adapter,0,0
io.questdb.cutlass.pgwire.ClearTextPgWireAuthenticator,State,0,0
io.questdb.cairo.security.SecurityContextFactory,(Object)Adapter,6,4
io.questdb.cairo.security.SecurityContextFactory,State,6,4
io.questdb.std.AssociativeCache,(Object)Adapter,20,6
io.questdb.std.AssociativeCache,State,20,6
io.questdb.griffin.model.QueryModel,(Object)Adapter,510,773
io.questdb.griffin.model.QueryModel,Proxy,510,773
io.questdb.griffin.ExpressionTreeBuilder,(Object)Adapter,3,0
io.questdb.cairo.LifecycleManager,(Object)Adapter,0,2
io.questdb.cairo.LifecycleManager,State,0,2
io.questdb.cairo.frm.FrameColumnPool,(Object)Adapter,0,4
io.questdb.cairo.frm.FrameColumnPool,State,0,4
io.questdb.griffin.engine.ops.DoneOperationFuture,(Object)Adapter,1,7
io.questdb.cairo.vm.api.MemoryR,(Object)Adapter,0,104
io.questdb.cairo.vm.api.MemoryR,State,0,104
io.questdb.test.cairo.map.CompactMapTest,(Object)Adapter,0,0
io.questdb.test.cairo.map.CompactMapTest,State,0,0
io.questdb.cairo.wal.seq.EmptyOperationCursor,(Object)Adapter,1,5
io.questdb.cutlass.pgwire.PgWireUserDatabase,(Object)Adapter,0,2
io.questdb.cutlass.pgwire.PgWireUserDatabase,State,0,2
io.questdb.tasks.TelemetryTask,(Object)Adapter,10,2
io.questdb.tasks.TelemetryTask,State,10,2
io.questdb.tasks.TelemetryWalTask,(Object)Adapter,20,2
io.questdb.tasks.TelemetryWalTask,State,20,2
io.questdb.metrics.HealthMetricsImpl,(Object)Adapter,2,1
io.questdb.metrics.HealthMetricsImpl,State,2,1
io.questdb.std.str.DirectCharSequence,(Object)Adapter,3,5
io.questdb.cairo.TableWriterAPI,(Object)Adapter,0,57
io.questdb.cairo.TableWriterAPI,State,0,57
io.questdb.cairo.sql.NetworkSqlExecutionCircuitBreaker,(Object)Adapter,52,70
io.questdb.cairo.sql.NetworkSqlExecutionCircuitBreaker,State,52,70
io.questdb.cairo.MemorySerializer,(Object)Adapter,0,4
io.questdb.cairo.MemorySerializer,State,0,4
io.questdb.cairo.sql.InsertOperation,(Object)Adapter,0,10
io.questdb.cairo.sql.InsertOperation,State,0,10
